L_HUNDRED,STNAME,SEG_ID,CustCount,LAT,LNG
8300,MANSFIELD AVE,821194,1,40.07136698898418,-75.18219182618294
8500,MANSFIELD AVE,820946,3,40.07231933872215,-75.18385869211306
8300,MANSFIELD AVE,821199,1,40.070959614052796,-75.18149196025347
7500,BOYER ST,820907,9,40.065542977438696,-75.19368595505009
7500,GERMANTOWN AVE,820909,7,40.064667884219936,-75.19461058362363
700,S MOUNT PLEASANT RD,720097,4,40.04703230631315,-75.19981593733844
700,S MOUNT PLEASANT RD,721667,3,40.04808440097943,-75.19954325466222
900,W MOUNT AIRY AVE,700508,1,40.043530143093236,-75.20822237587271
8000,WINSTON RD,800331,5,40.074747057971145,-75.19976064312534
0,W WILLOW GROVE AVE,800206,5,40.06956796499672,-75.2019616787649
300,W WILLOW GROVE AVE,800042,1,40.066140304054684,-75.20540280094424
8400,ARDLEIGH ST,800123,4,40.076708708154335,-75.20510912623732
8400,ANDERSON ST,800102,3,40.078053131007124,-75.20377724973409
200,W CHESTNUT HILL AVE,800141,3,40.07515489645551,-75.21350641357894
6400,LAWNTON ST,700037,11,40.04133072610625,-75.2185479159453
1900,TREMONT ST,960632,2,40.07418024311052,-75.03859770703536
8500,CASTOR AVE,960835,8,40.07239890532108,-75.04671366767671
8500,CASTOR AVE,960854,2,40.07306528570982,-75.04565917272953
1500,BENNER ST,762658,3,40.03415617413511,-75.07817401947614
1300,VAN KIRK ST,762563,1,40.032946037459986,-75.08283035985103
6200,BROUS AVE,762136,2,40.02930841808747,-75.06542343191235
2600,LEVICK ST,762199,2,40.03360810776064,-75.06692157561167
2700,LEVICK ST,762163,2,40.033183376248644,-75.0661719576724
500,VAN KIRK ST,742088,4,40.04368715502148,-75.10211071728433
5900,HASBROOK AVE,742085,1,40.04639714998937,-75.10435282233826
400,ALCOTT ST,742137,9,40.044110855965286,-75.10465341246827
400,E CHELTENHAM AVE,742138,7,40.043509581024495,-75.10536755917143
600,FOULKROD ST,742078,2,40.03482711262497,-75.10724130482788
5300,TABOR AVE,742077,2,40.033631041822034,-75.10643208260014
5400,BINGHAM ST,742498,2,40.03525163192801,-75.10900964929485
700,SMYLIE RD,741736,6,40.02941119584616,-75.10880006287107
5100,F ST,741737,6,40.0290343135897,-75.10995810750205
300,E OLNEY AVE,741847,1,40.034664267872486,-75.11650406959549
300,E OLNEY AVE,741843,2,40.034751275330194,-75.11720397100062
5100,MEBUS ST,741771,1,40.02734770447459,-75.10814951611799
700,JERICHO RD,741761,1,40.02620178075426,-75.109196275927
700,HERKNESS ST,741764,3,40.02727198725189,-75.1094505493438
700,HERKNESS ST,741763,2,40.02668753735915,-75.10847087536635
5000,F ST,741759,5,40.02695628313494,-75.10994873130578
5100,WHITAKER AVE,742062,7,40.02688182141455,-75.10756628158904
9700,WALLEY AVE,960581,3,40.09534209914215,-75.03754868105143
2000,RED LION RD,1060545,3,40.09923707122176,-75.02079466053337
1000,RED LION RD,1060568,2,40.10093196833547,-75.02475617433821
2800,S 81ST ST,100009,1,39.90020986661261,-75.24685910150333
4000,J ST,642599,8,40.00879456924359,-75.10663649103189
6400,LAWNTON ST,700472,2,40.04098835742654,-75.21708166988586
500,FOUNTAIN ST,700464,4,40.04008188050736,-75.22004609674194
6400,HENRY AVE,700462,7,40.04159264487201,-75.21678503910219
700,LIVEZEY LN,700486,8,40.04543451691022,-75.21928913831567
700,W ALLENS LN,720218,3,40.04851346449789,-75.20549205865424
6000,CEDARHURST ST,300353,10,39.943694421477666,-75.24426518560496
1400,S 56TH ST,300351,2,39.940834748665516,-75.22930888953975
5900,WARRINGTON AVE,300347,11,39.93639765108746,-75.23330736446587
1700,S 60TH ST,300339,1,39.935236661524534,-75.23341588576122
1700,S 59TH ST,300345,1,39.93675337083099,-75.2322498042745
1700,S 60TH ST,300341,1,39.934854837187,-75.23297324357256
1500,S 56TH ST,300239,3,39.93937291636752,-75.22755562471075
1800,S 65TH ST,300286,1,39.92871452463136,-75.23930403347008
6500,BEAUMONT ST,300438,1,39.92837305253548,-75.24293134025017
6400,COBBS CREEK PKWY,300928,3,39.92919771406625,-75.24336795312091
1800,S 68TH ST,200430,2,39.926758442375544,-75.24321081572765
6800,REGENT ST,200622,6,39.924920637442185,-75.24252885287436
6700,CHESTER AVE,200684,3,39.92650919587602,-75.2416607025703
6800,CHESTER AVE,200434,10,39.92545574832797,-75.24316334759247
6700,REGENT ST,200620,6,39.926038739700026,-75.24093567833995
2000,S 70TH ST,200110,1,39.92191441939899,-75.24300757944516
6000,LARGE ST,762572,2,40.033946852750425,-75.07945601120404
6100,WALKER ST,760405,10,40.02315394832507,-75.06028996533588
6300,WALKER ST,762077,3,40.024841133020956,-75.05702634480704
6200,WALKER ST,760404,13,40.02416546031955,-75.05833605191181
6200,MONTAGUE ST,760667,12,40.02467750938777,-75.05878710824081
6100,ERDRICK ST,760444,10,40.024181224492615,-75.06118959974872
6100,MONTAGUE ST,760668,10,40.02366744240988,-75.06074119128914
1800,VAN KIRK ST,762237,1,40.02810917414791,-75.07414964186854
6100,BUSTLETON AVE,762150,1,40.032358443318905,-75.07246885474082
6100,BUSTLETON AVE,761637,1,40.031626379785955,-75.07286779244117
1900,LARDNER ST,762262,39,40.03276527995457,-75.07424590051407
5200,PENNWAY ST,741769,13,40.02835884546144,-75.10496266405737
500,E CLARKSON AVE,741833,5,40.03283186012798,-75.11432637209995
500,E OLNEY AVE,741831,3,40.033299752908725,-75.11394771893104
5200,BINGHAM ST,741826,2,40.02982444203714,-75.11242194826667
5400,ELLA ST,741861,1,40.03312855436738,-75.11929690747478
5400,ELLA ST,741865,3,40.03236317289074,-75.11941609223948
5400,SYCAMORE ST,741863,3,40.03226718646792,-75.11862087654403
500,E ASHDALE ST,741822,2,40.02912143350354,-75.1138953627023
500,E TABOR RD,741824,1,40.030633596736074,-75.11417142757475
5100,C ST,741807,3,40.0278150298702,-75.1175482943606
5100,C ST,741803,2,40.027193813222084,-75.11737436137055
200,E ASHDALE ST,741813,5,40.0285151823407,-75.11889849716614
4900,RISING SUN AVE,741805,1,40.027203786570375,-75.12099774770118
5200,C ST,741815,5,40.029515479751375,-75.11797529611829
800,LINDLEY AVE,741891,3,40.029482582842434,-75.13757318762713
5100,N 09TH ST,741879,10,40.03031582130054,-75.1378775077414
5100,N 08TH ST,741877,13,40.03019775204288,-75.13693055768498
5200,N FRANKLIN ST,741875,1,40.03158385302528,-75.13554765582049
5200,N 09TH ST,741880,3,40.03154242462627,-75.13760318243577
5200,N 08TH ST,741882,8,40.03142529735324,-75.13665946129846
2500,N 26TH ST,520799,1,39.994539992782755,-75.17436651746456
400,GREEN LN,600189,5,40.032563456109735,-75.21828221089388
4500,MITCHELL ST,600177,2,40.03329543555447,-75.2178479883439
3700,CONSHOHOCKEN AVE,522136,7,40.00306745938211,-75.20545378410851
3700,CONSHOHOCKEN AVE,522432,1,40.00352022093412,-75.20305391012856
0,W ALLEGHENY AVE,642090,2,40.0005358394802,-75.14323368136334
700,W ALLEGHENY AVE,642096,1,40.00031162797879,-75.14296354314601
3100,N 08TH ST,540042,4,39.99957347387536,-75.14361593027606
2300,S 66TH ST,200447,3,39.92353197829096,-75.23416825720575
2400,S 71ST ST,200488,1,39.917088241005715,-75.24015548338691
2400,S 71ST ST,200484,1,39.9167076851777,-75.23970317435484
7300,WHEELER ST,200665,1,39.91387362932549,-75.24417391876494
2500,S 67TH ST,200459,8,39.91981714553831,-75.23219393901879
6800,DICKS AVE,200632,4,39.916412796885766,-75.23243583349068
6800,DICKS AVE,200654,1,39.9160321529341,-75.23298254530681
2500,S 69TH ST,200464,2,39.9178019896132,-75.23559720977973
2600,S 69TH ST,200472,1,39.916419940323095,-75.23397125722374
2600,S 69TH ST,200474,2,39.91603961815509,-75.23351682824783
2800,S 67TH ST,220653,1,39.91707577614461,-75.22894789170594
7100,HUMMINGBIRD PL,200584,7,39.910226108530054,-75.23317492581656
3000,S 72ND ST,200765,7,39.90940119320101,-75.23357364373511
7300,DICKS AVE,200642,4,39.910976295562314,-75.2403058233517
2400,S 74TH ST,200330,3,39.9125946294087,-75.24502313369705
2800,DEVEREAUX AVE,762179,3,40.029601387380275,-75.0664470993668
2800,DEVEREAUX AVE,762186,2,40.029273074839224,-75.06587156860051
2800,DEVEREAUX AVE,762172,1,40.02989232556568,-75.06698947599828
6200,FARNSWORTH ST,762156,2,40.031829705219536,-75.06798679586548
2700,DEVEREAUX AVE,762165,5,40.03029426621842,-75.06782787336964
2700,DEVEREAUX AVE,762158,2,40.03068618629171,-75.0685269144087
3500,CRESSON ST,621630,1,40.013453737490714,-75.19786844878061
3600,MERRICK RD,621615,3,40.01329235315143,-75.1956173632125
3500,CRESSON ST,621625,6,40.01365889498107,-75.1985905186733
0,W LOGAN ST,620742,8,40.02787482156108,-75.16257876893414
1000,W OLNEY AVE,741960,1,40.037805751497984,-75.13910472033568
1000,W OLNEY AVE,741956,2,40.03763216944326,-75.13833263714461
900,W OLNEY AVE,741952,3,40.03737282091354,-75.13719485477404
200,W GRANGE AVE,741934,4,40.03897656196717,-75.12547368667333
700,W NEDRO AVE,742402,5,40.04195079295556,-75.1335828941225
5900,N FRANKLIN ST,742403,9,40.04261889688863,-75.13407266255997
6100,N 11TH ST,742012,6,40.04603609191835,-75.13770290739916
6100,N WARNOCK ST,742014,15,40.0459336704387,-75.13691378312942
6500,N PARK AVE,742023,14,40.052709382232244,-75.1405452425589
400,66TH AVE,741940,3,40.05169316989216,-75.12666687749855
400,66TH AVE,741938,1,40.05156506629669,-75.12574382133995
5300,BELFIELD AVE,720063,3,40.037140208992156,-75.16585235746615
1600,W PASSYUNK AVE,323682,1,39.92475941721116,-75.17337896006119
1200,KENILWORTH ST,342404,1,39.9420956954075,-75.16319975481599
4200,DEERPATH LN,980024,2,40.080097192113406,-74.97311708139868
5600,RIDGE AVE,621281,2,40.0256236749292,-75.20872738885741
200,N 03RD ST,442199,3,39.955006139596854,-75.14463201745522
200,S JESSUP ST,440588,3,39.94710289274197,-75.15980473504835
7400,ELMWOOD AVE,200346,1,39.911699036810305,-75.24527889799558
7400,ELMWOOD AVE,200344,2,39.91134133111703,-75.24577145652367
2500,S 75TH ST,200340,6,39.91080864911102,-75.24538120906195
7500,DICKS AVE,200645,2,39.908108716101246,-75.24316761345396
400,S 46TH ST,320047,5,39.95168569898732,-75.21445241183847
4500,LARCHWOOD AVE,323245,3,39.950484902095155,-75.21419387681217
400,S 46TH ST,320048,2,39.950930851403115,-75.21461741598601
300,S SAINT BERNARD ST,323253,1,39.95346021546662,-75.22117443679318
4500,BALTIMORE AVE,320128,2,39.949021124931775,-75.21345467438498
6500,CHESTER AVE,300292,3,39.92831141240575,-75.23911090946376
6700,TRINITY ST,200609,21,39.92686851723124,-75.242471899295
4700,OSAGE AVE,320022,11,39.95167587162432,-75.21751442481622
400,S 47TH ST,320038,1,39.95193388239763,-75.2164281011173
4700,LARCHWOOD AVE,320032,8,39.95091626691525,-75.21767094874353
4800,LARCHWOOD AVE,320031,7,39.95116511976621,-75.2196486901045
400,S 47TH ST,320039,4,39.95117413637274,-75.21658604559835
4800,OSAGE AVE,323231,14,39.95192172754148,-75.21948956464551
4500,OSAGE AVE,320044,5,39.95118476279946,-75.21354745936716
4500,LARCHWOOD AVE,320052,4,39.95036069359276,-75.21320570927476
0,S 70TH ST,220878,4,39.91195056024536,-75.23148211029658
0,S 70TH ST,220886,2,39.911468554127396,-75.2309343464169
6500,BELMAR ST,300424,4,39.92805793086037,-75.24118330869713
3400,SUNNYSIDE AVE,621645,8,40.01265516859971,-75.18835898272813
3400,VAUX ST,621649,6,40.01298423824515,-75.18702049317125
3300,HENRY AVE,621655,1,40.013652743013864,-75.18448518176082
3400,OSMOND ST,621651,4,40.01390703613119,-75.18610301559968
3400,BARCLAY ST,621162,4,40.01353702001984,-75.1866354048626
3400,BOWMAN ST,621647,10,40.01199805145684,-75.18758445557457
3300,VAUX ST,621657,7,40.01238594982643,-75.18632930715383
3600,CONRAD ST,621640,2,40.013499764672574,-75.19106274336673
3100,W COULTER ST,620982,8,40.019822550991975,-75.18614664810225
5000,COPLEY RD,621681,11,40.01993560209361,-75.17338627607059
500,W CLAPIER ST,621695,5,40.018896919145284,-75.17280024195821
5000,ERRINGER PL,621679,7,40.02131946571047,-75.17210583574312
400,W CLAPIER ST,621664,2,40.020506456352166,-75.17129743911688
4900,SCHUYLER ST,621660,1,40.01920863701023,-75.17171640488503
400,W CLAPIER ST,621675,1,40.02133807841744,-75.17052865828545
400,W ABBOTTSFORD AVE,621676,4,40.02046132241301,-75.16961335462473
5500,WISSAHICKON AVE,621257,1,40.026470776932655,-75.18260769950216
400,W SCHOOL HOUSE LN,621494,13,40.02680356475643,-75.1804760569545
800,W WALNUT LN,621586,3,40.03302494956719,-75.19619665337231
3800,MITCHELL ST,621048,2,40.02296537555472,-75.20870676803132
200,PENSDALE ST,600620,11,40.02581425658822,-75.21644250396493
600,WENDOVER ST,621558,12,40.0297345313646,-75.2049485497681
5800,MAGDALENA ST,621575,3,40.03116715649635,-75.20455624854272
600,RECTOR ST,621555,10,40.03104829396285,-75.20591153964875
600,ROXBOROUGH AVE,621560,1,40.03205103231374,-75.20664307248134
600,GERHARD ST,600613,7,40.03194298128379,-75.20865931201516
5900,JANNETTE ST,600633,5,40.032166876463286,-75.20955879618045
600,MARIS ST,600612,7,40.032618660111474,-75.20883218862771
5900,JANNETTE ST,600628,4,40.03284057506872,-75.20986964896669
600,GERHARD ST,600629,1,40.0317206526522,-75.20976574103098
200,GREENOUGH ST,600594,2,40.03192374170686,-75.22579109117667
3700,MANAYUNK AVE,621608,2,40.01938952662336,-75.21036421965962
1700,WYLIE ST,423424,9,39.96999639237539,-75.16559872968477
1700,WYLIE ST,423425,6,39.96975919329484,-75.16603395037339
0,N 03RD ST,442212,1,39.951733362601935,-75.14533202168226
0,N 03RD ST,442215,1,39.95096631801127,-75.1455035307954
4000,CONSHOHOCKEN AVE,522435,4,40.00191490499102,-75.21229509250465
6800,UPLAND ST,200438,3,39.92409847575729,-75.24075203775793
1700,S EDGEWOOD ST,300400,1,39.93495336188224,-75.23412003832104
0,E JOHNSON ST,720738,7,40.04685617311492,-75.18123225489539
1000,E SEDGWICK ST,820157,1,40.06867438618856,-75.1760463369705
3700,N 13TH ST,641263,3,40.00940211698058,-75.1489536591706
400,SAINT MICHAEL DR,240448,2,39.91567130408981,-75.15613710146702
2700,S 12TH ST,240372,3,39.91602487882986,-75.1676274833338
2800,S ALDER ST,240396,6,39.91408051491516,-75.16559081268097
2800,S WARNOCK ST,240363,8,39.91415414337114,-75.16615371165865
2800,S 10TH ST,240399,1,39.91399638987837,-75.16494249117024
900,JOHNSTON ST,240392,3,39.9145751272558,-75.16447150649653
2800,S HUTCHINSON ST,240400,4,39.91391364671139,-75.1642968378213
2800,S MILDRED ST,240406,8,39.913775680310366,-75.16317861384003
2800,S 09TH ST,240404,5,39.913838705650356,-75.16373563287587
800,JOHNSTON ST,240424,4,39.91435710386958,-75.16275705802043
2800,S DARIEN ST,240422,7,39.91369277147356,-75.16257748605037
800,JOHNSTON ST,240412,1,39.91427809403893,-75.16214082813354
2800,S 08TH ST,240416,10,39.91361872301865,-75.16197784645428
2800,S FRANKLIN ST,240418,16,39.913545168619315,-75.16141794703913
2800,S BEULAH ST,240421,9,39.91347382911929,-75.16086097145617
700,JOHNSTON ST,240414,1,39.91405719444082,-75.16043961826546
2800,S 07TH ST,240433,13,39.913392070124985,-75.16025999444823
100,OSBORN ST,621701,8,40.019050726880266,-75.2089388931631
300,DAWSON ST,621069,25,40.0197182546413,-75.20902490258682
200,RIGHTER ST,621610,4,40.019227456267195,-75.20766553418825
5400,QUENTIN ST,621603,10,40.02228317816854,-75.20457730404405
600,BARNES ST,621596,1,40.024246725018166,-75.20421782171955
200,ROCK ST,621600,5,40.02141285317952,-75.20618830034023
3700,MANAYUNK AVE,621671,2,40.01824868070437,-75.20952826486965
0,E PENN ST,720971,5,40.03313209573179,-75.16839019204518
500,GERHARD ST,600607,11,40.03114092785926,-75.21106174722736
200,RECTOR ST,600618,8,40.02640665556436,-75.21704042013442
6500,MATTHIAS ST,700452,1,40.03886349336301,-75.2220042435501
4900,N 17TH ST,620646,5,40.029006696860606,-75.1518558516279
5900,HOUGHTON ST,600609,4,40.03217241581317,-75.21049811974528
600,RECTOR ST,621544,4,40.03020962099121,-75.20786988686575
3500,CRESSON ST,621633,1,40.0132456552023,-75.19714155638347
2800,TYSON AVE,763173,8,40.03963107282881,-75.0573417031399
7300,REVERE ST,761417,8,40.04457636390353,-75.05215500706375
7200,BROUS AVE,761420,12,40.04242202201541,-75.05305703405527
3500,WARDEN DR,621638,3,40.01448663677575,-75.1922007983394
500,W CHEW AVE,740729,1,40.038192575099586,-75.13164984126637
500,W NEDRO AVE,740595,1,40.041514167387724,-75.13092574224886
600,W CHEW AVE,740720,3,40.03840847633894,-75.13338842009661
8300,LANGDON ST,861625,6,40.07209555924684,-75.05561204141723
600,ROXBOROUGH AVE,600549,6,40.03119608072175,-75.20858142829911
5600,UTAH ST,720933,1,40.038911859893936,-75.17008378022408
1900,CHURCH LN,721521,8,40.04644847158446,-75.15246552250173
6800,COBBS CREEK PKWY,200700,1,39.92553353983528,-75.24449265136066
1800,WIDENER PL,721536,22,40.044356594197424,-75.15083196352056
5200,HAWTHORNE ST,760555,13,40.0204735918793,-75.07494032108497
1900,SCHLEY ST,220014,6,39.91215375083736,-75.1806747314118
1800,PACKER AVE,220555,10,39.91265926022531,-75.1787484028999
1800,SCHLEY ST,221139,10,39.91193339298167,-75.17863829745755
2700,CRANSTON RD,522167,12,40.001197044520566,-75.21058617346759
2500,BALWYNNE PARK RD,522175,21,39.9994817951493,-75.21207148852018
500,ADAMS AVE,742076,10,40.03432272549164,-75.10774712315013
5400,BINGHAM ST,742422,2,40.03487351652992,-75.10994535674224
2600,CRANSTON RD,522366,3,40.00005325271479,-75.20960681500603
6000,CLIFFORD TER,400707,8,39.98184344430968,-75.24214223217015
1900,N 61ST ST,401449,1,39.98141248325466,-75.24286042482572
6000,HAZELHURST ST,400704,6,39.98241513380665,-75.24225177614294
700,S 06TH ST,342586,1,39.939124281700614,-75.15297949511185
2400,SOUTH ST,323685,5,39.945584655863144,-75.18098105649993
2800,S 11TH ST,240360,2,39.91423110409731,-75.16671766808078
2800,S MARVINE ST,240352,6,39.91430731841538,-75.16732741003787
2800,S 12TH ST,240351,8,39.91438745834141,-75.16792560988551
1100,JOHNSTON ST,240380,2,39.91496930665658,-75.16750469319673
2800,S CAMAC ST,240355,9,39.91445510358101,-75.16849316360522
2800,S ISEMINGER ST,240358,5,39.9145288844889,-75.16905843074687
1300,GEARY ST,240329,6,39.909042146746074,-75.17127529825326
2600,S 05TH ST,240440,1,39.91599619407441,-75.15646826020921
7400,REVERE ST,861830,9,40.04597209707903,-75.05016947721704
0,HOLME AVE,861851,2,40.057951073754374,-75.03784141027222
2600,RYAN AVE,861836,1,40.05367939768714,-75.04833215690898
2400,RHAWN ST,861731,2,40.05704270646157,-75.04740596828331
2400,RHAWN ST,861707,1,40.057466399456565,-75.04818933941527
2800,RHAWN ST,861844,2,40.053403831445955,-75.0406900052661
2800,RHAWN ST,861840,2,40.05387332751706,-75.04155672787778
4600,STRAHLE ST,880361,7,40.04326282436572,-75.01205300743828
4600,KENDRICK ST,880455,10,40.04385865883091,-75.01116133101644
4400,TOLBUT ST,880585,28,40.05009058180222,-75.00818582228807
4400,ABERDALE RD,880578,5,40.050359364079405,-75.00746051023397
12000,LEGION ST,1080527,5,40.09196369357832,-74.9806780799774
11900,ACADEMY RD,1080525,5,40.09286425017586,-74.98098863431808
6800,REVERE ST,763182,1,40.037766019659514,-75.05986983926375
6800,REVERE ST,763179,3,40.03835943783499,-75.0592306622776
6900,REVERE ST,763176,6,40.03894036724811,-75.0586067657286
1500,MC KINLEY ST,762636,2,40.03570733911146,-75.07626445011498
1500,MC KINLEY ST,762640,1,40.035244931924204,-75.07544037288122
1400,DEVEREAUX AVE,762576,2,40.03633928227684,-75.07879635360894
1300,STIRLING ST,742665,2,40.0390365803965,-75.07896695240298
2100,SAINT VINCENT ST,860769,2,40.04491369094785,-75.05988556794004
2200,SAINT VINCENT ST,763269,1,40.044156158630194,-75.05852378832988
2100,SAINT VINCENT ST,762785,1,40.044536909655434,-75.05920771713387
7600,BROOKHAVEN RD,400951,1,39.97556048957218,-75.26881656241088
7500,MALVERN AVE,400818,3,39.973160156716645,-75.26580765572838
7600,MALVERN AVE,400816,4,39.97265477752712,-75.26642199302914
1300,N 75TH ST,400800,2,39.97380232632614,-75.26339200926901
7500,MALVERN AVE,400820,2,39.97365692174515,-75.26520062608218
7500,BROCKTON RD,400964,5,39.97224379427646,-75.26324401004078
7500,BROCKTON RD,400962,1,39.97174374691463,-75.2638488162978
